21,YSH-0218S2,0,0.000000,0.000000,562.000000,1998.000000
18,HT9-0218S4,1,0.000000,2251.000000,622.000000,176.000000
16,XXB-0218S10,2,815.000000,0.000000,288.000000,474.800000
22,YSH-0218S14,3,917.000000,844.000000,298.000000,294.500000
5,YSH-0225S2,4,518.000000,0.000000,558.000000,1237.500000
22,YSH-0218S32,5,0.000000,1704.000000,646.000000,521.000000
22,YSH-0215S22,6,394.000000,0.000000,685.000000,1080.000000
5,YSH-0218S14,7,0.000000,1608.000000,903.500000,613.000000
10,YSH-0215S1,8,0.000000,2386.000000,623.000000,52.500000
5,JH-0218S1,9,0.000000,2045.000000,1033.000000,326.000000
10,YSH-0215S9,10,626.000000,1534.000000,288.000000,238.000000
26,YSH-0218SD1,11,0.000000,0.000000,997.000000,2208.000000
22,YSH-0218SD15,12,348.000000,0.000000,58.000000,1988.000000
21,YDH-0218S5,14,723.000000,871.500000,482.000000,167.000000
26,YSH-0218S24,15,846.000000,560.000000,290.000000,388.000000
15,HT9-0218S1,16,0.000000,0.000000,598.000000,2377.000000
18,HT9-0215S18,17,876.000000,2301.000000,338.000000,118.000000
26,YSH-0218S18,18,0.000000,0.000000,375.000000,1514.000000
26,YSH-0215S19,19,0.000000,1956.000000,815.000000,439.000000
22,YSH-0215S9,20,676.000000,2281.000000,488.000000,118.000000
4,YSH-0218S13,21,0.000000,0.000000,771.000000,555.000000
6,HT9-0225S3,22,0.000000,0.000000,1188.000000,580.000000
10,YSH-0218S5,23,1146.500000,2088.000000,48.000000,304.000000
10,YSH-0215S8,24,0.000000,0.000000,771.000000,492.500000
22,YSH-0218SD22,25,0.000000,1074.000000,762.000000,535.000000
10,XYHX-0218S1,26,0.000000,0.000000,705.000000,297.000000
10,YSH-0218S6,27,1116.000000,0.000000,38.000000,1058.000000
26,YSH-0218S41,28,0.000000,2035.000000,748.000000,310.000000
5,YSH-0218S27,29,892.000000,0.000000,272.000000,274.500000
21,YDH-0218S1,30,0.000000,1021.000000,1156.000000,961.000000
16,NSLH-0218S17,31,860.000000,0.000000,277.500000,1034.000000
22,YSH-0218SD15,32,1096.000000,0.000000,58.000000,1988.000000
18,HT9-0218S46,33,0.000000,2336.000000,836.000000,58.000000
15,PGBL-0418S1,35,397.000000,0.000000,478.000000,642.500000
22,YSH-0218S8,36,758.000000,1660.000000,426.300000,736.500000
22,YSH-0218S4,37,1118.000000,0.000000,98.000000,844.000000
18,HT9-0215S21,39,477.000000,0.000000,502.000000,1549.500000
16,NSLH-0215S1,40,0.000000,2001.000000,749.000000,419.500000
18,HT9-0218S55,41,0.000000,1043.500000,494.500000,427.500000
18,HT9-0215S16,42,0.000000,1531.000000,980.000000,901.500000
18,HT9-0215S15,44,685.000000,2216.000000,438.000000,118.000000
18,HT9-0218S51,45,739.000000,0.000000,447.000000,375.000000
22,YSH-0218S15,46,819.500000,0.000000,348.000000,1558.000000
18,HT9-0218S29,47,0.000000,1918.000000,871.000000,510.000000
22,YSH-0218SD1,48,0.000000,2238.000000,873.000000,78.000000
18,HT9-0218S52,49,0.000000,1111.500000,560.000000,476.000000
10,YSH-0218SD1,51,695.000000,0.000000,445.000000,729.500000
10,YSH-0218S29,52,0.000000,751.000000,861.000000,307.500000
21,YDH-0215S1,53,0.000000,0.000000,482.000000,1901.000000
16,NSLH-0218S16,54,1137.500000,0.000000,58.000000,1303.000000
26,YSH-0218S34,55,598.000000,1432.000000,580.000000,546.000000
10,YSH-0215S9,56,0.000000,212.500000,502.000000,339.000000
22,YSH-0218SD23,57,0.000000,300.000000,777.000000,355.000000
16,NSLH-0218S23,58,786.000000,1695.000000,429.000000,462.000000
5,YSH-0218S34,59,0.000000,462.000000,608.000000,558.000000
5,YSH-0218S17,60,557.000000,0.000000,579.000000,1252.000000
5,YSH-0215S6,61,962.000000,0.000000,178.000000,714.000000
18,HT9-0218S42,62,741.000000,2143.000000,379.500000,288.000000
18,HT9-0215S2,63,0.000000,0.000000,812.500000,2241.000000
15,HT9-0218S26,64,0.000000,1178.000000,540.000000,424.000000
15,HT9-0218S23,65,0.000000,308.000000,708.500000,378.000000
15,PGBL-0418S2,66,0.000000,0.000000,642.500000,476.000000
16,NSLH-0218S24,67,749.000000,558.000000,409.000000,579.000000
16,NSLH-0218S10,68,0.000000,2398.500000,773.000000,38.000000
16,NSLH-0218S22,69,846.500000,1158.000000,304.000000,447.000000
21,YSH-0215S6,70,0.000000,1635.000000,604.000000,389.000000
18,HT9-0218S42,71,0.000000,0.000000,871.000000,527.000000
5,PGBL-0418S1,72,0.000000,165.000000,357.500000,344.000000
22,YSH-0218S8,73,0.000000,0.000000,1198.000000,830.000000
5,YSH-0218S30,74,0.000000,0.000000,714.000000,557.000000
4,YSH-0215S3,75,0.000000,2380.500000,485.000000,52.500000
26,YSH-0215S21,76,0.000000,876.000000,659.500000,511.000000
22,YSH-0218SD4,77,0.000000,2354.000000,883.000000,58.000000
22,YSH-0218S34,78,613.000000,1408.000000,582.500000,486.000000
18,HT9-0218S51,79,0.000000,0.000000,739.000000,388.000000
18,XXB-0215S1,80,0.000000,0.000000,672.000000,389.000000
16,NSLH-0218S10,81,578.000000,1592.000000,579.000000,360.000000
5,YSH-0218S19,82,0.000000,1608.000000,892.000000,575.000000
22,YSH-0218S14,83,0.000000,2101.000000,814.000000,328.000000
26,YSH-0218S9,84,0.000000,2351.000000,458.000000,83.000000
4,YSH-0215S4,85,1060.000000,1406.000000,92.500000,485.000000
10,YSH-0218S19,86,829.000000,577.000000,342.000000,521.000000
26,YSH-0218SD5,87,1060.000000,1488.000000,68.000000,588.000000
18,HT9-0218S49,89,0.000000,1559.000000,790.000000,374.900000
10,YSH-0218S28,90,0.000000,327.000000,661.000000,424.000000
15,HT9-0218S29,91,0.000000,0.000000,58.000000,2418.000000
21,YSH-0215S3,92,1042.000000,1901.000000,158.000000,388.000000
18,HT9-0215S13,93,0.000000,1995.000000,824.000000,439.000000
18,HT9-0215S12,94,836.000000,1831.000000,158.000000,438.000000
5,YSH-0225S2,95,734.000000,1478.000000,308.000000,495.500000
16,NSLH-0218S3,96,1177.000000,0.000000,38.000000,980.000000
16,NSLH-0215S9,97,0.000000,0.000000,1155.000000,980.000000
21,YSH-0218S6,98,0.000000,0.000000,550.000000,1934.000000
18,HT9-0218S55,99,566.000000,2196.500000,585.000000,78.000000
26,YSH-0218SD7,100,1131.000000,0.000000,58.000000,1396.000000
4,YSH-0218SD1,101,0.000000,0.000000,790.000000,58.000000
18,HT9-0215S20,102,0.000000,2125.500000,338.000000,118.000000
10,YSH-0215S9,104,489.000000,551.500000,538.500000,239.000000
18,HT9-0218S4,105,622.000000,2251.000000,582.000000,160.000000
18,QKQ-0218S1,106,0.000000,0.000000,382.500000,1741.500000
18,HT9-0218S38,107,836.000000,579.000000,375.000000,483.000000
22,YSH-0218S22,108,0.000000,2290.000000,552.000000,147.000000
10,YSH-0215S8,109,0.000000,1487.500000,624.000000,399.000000
10,MNH-0225S1,110,597.500000,0.000000,596.500000,772.000000
26,YSH-0218S24,111,846.000000,1120.000000,290.000000,388.000000
22,YSH-0218S19,112,774.300000,0.000000,425.000000,944.000000
16,NSLH-0218S24,113,786.000000,0.000000,429.000000,462.000000
26,YSH-0218S5,114,1172.000000,0.000000,38.000000,2378.000000
22,YSH-0218SD1,115,0.000000,0.000000,780.000000,2238.000000
26,YSH-0218S26,116,0.000000,1674.000000,944.000000,498.000000
22,YSH-0215S16,117,647.000000,2309.000000,572.000000,98.000000
18,HT9-0218S8,118,0.000000,0.000000,580.000000,1928.000000
15,HT9-0218S7,119,796.000000,0.000000,380.000000,2398.000000
16,NSLH-0218S23,120,773.000000,0.000000,409.000000,560.000000
26,YSH-0215S2,121,1091.000000,0.000000,118.000000,1328.000000
18,HT9-0218S17,122,1137.000000,2014.000000,48.000000,395.000000
18,HT9-0218S14,123,1162.000000,0.000000,58.000000,1477.000000
18,HT9-0215S5,124,828.000000,2001.000000,158.000000,338.000000
26,YSH-0218S43,125,0.000000,408.000000,748.000000,310.000000
10,GDMY-0218S1,126,0.000000,2148.000000,526.500000,133.000000
5,YSH-0218S30,127,0.000000,557.000000,714.000000,557.000000
26,YSH-0225S2,128,0.000000,0.000000,1198.000000,448.000000
16,NSLH-0218S25,129,0.000000,0.000000,773.000000,558.000000
22,YSH-0218SD9,130,0.000000,2380.000000,813.000000,58.000000
15,HT9-0218S4,131,0.000000,2343.000000,952.000000,58.000000
21,YSH-0218S21,132,0.000000,1646.000000,568.000000,538.000000
21,YSH-0215S3,133,1085.000000,876.000000,118.000000,438.000000
22,YSH-0218SD18,134,0.000000,1040.000000,872.000000,577.000000
10,YSH-0218S24,135,0.000000,358.000000,894.000000,358.000000
22,YSH-0215S5,136,833.000000,2001.000000,339.000000,404.000000
5,YSH-0215S15,137,794.000000,0.000000,387.500000,736.000000
6,HT9-0215S3,138,504.000000,1661.000000,503.500000,195.000000
22,YSH-0218S15,139,871.000000,1764.000000,328.000000,552.000000
10,YSH-0218S5,140,0.000000,2088.000000,981.000000,345.000000
18,HT9-0218S11,141,963.500000,1928.000000,183.500000,360.500000
18,HT9-0218S38,142,836.000000,1158.000000,375.000000,483.000000
22,YSH-0218S16,143,869.000000,0.000000,348.000000,845.000000
26,YSH-0215S3,144,1133.500000,0.000000,52.500000,607.000000
10,YSH-0218S5,145,0.000000,0.000000,561.000000,2088.000000
5,YSH-0218SD5,146,232.000000,334.000000,58.000000,1252.000000
16,NSLH-0218S10,147,1157.000000,0.000000,58.000000,1462.000000
21,YSH-0215S5,148,724.000000,1901.000000,439.000000,326.000000
5,YSH-0215S2,149,0.000000,2261.000000,850.000000,172.500000
6,HT9-0218S6,150,0.000000,244.500000,327.000000,195.000000
5,YSH-0218S33,151,0.000000,1374.000000,715.000000,517.000000
26,YSH-0218S27,152,711.000000,1159.000000,427.500000,643.000000
4,YSH-0218S11,153,790.000000,1486.000000,381.000000,577.000000
18,XXB-0218S1,154,0.000000,0.000000,423.500000,2146.000000
10,YSH-0215S9,155,0.000000,843.500000,538.500000,239.000000
10,MNH-0218S16,156,0.000000,1699.000000,688.000000,329.500000
22,YSH-0218S4,157,555.000000,0.000000,563.000000,1878.000000
21,YSH-0218S12,158,781.000000,1934.000000,364.000000,465.000000
18,HT9-0218S50,159,0.000000,0.000000,580.000000,498.000000
26,YSH-0218S25,160,0.000000,1041.000000,846.000000,558.000000
18,HT9-0218S35,161,742.000000,0.000000,290.000000,741.000000
26,YSH-0218S8,162,0.000000,2284.000000,668.500000,131.500000
18,HT9-0218S15,163,0.000000,2353.000000,980.000000,58.000000
15,HT9-0218S9,164,0.000000,2398.000000,552.000000,38.000000
22,YSH-0218S35,165,0.000000,496.000000,701.000000,425.000000
10,GHSS-0218S1,166,558.000000,0.000000,198.000000,2398.000000
5,YSH-0218SD2,167,1025.000000,0.000000,58.000000,558.000000
5,NJHL-0218S1,168,829.500000,1944.000000,248.000000,298.000000
10,YSH-0218S1,169,1162.000000,1912.000000,48.000000,404.000000
4,YSH-0218S2,170,1138.000000,0.000000,38.000000,1398.000000
18,HT9-0218S35,171,1032.000000,0.000000,176.000000,621.000000
10,YSH-0218S26,172,0.000000,1784.000000,580.000000,486.500000
5,XXB-0218SD1,173,116.000000,0.000000,58.000000,1943.000000
5,YSH-0218S36,174,0.000000,0.000000,598.000000,558.000000
18,HT9-0215S17,175,0.000000,0.000000,500.000000,2301.000000
18,HT9-0215S4,176,920.000000,2113.000000,158.000000,238.000000
26,YSH-0215S1,177,715.000000,2296.000000,488.000000,78.000000
5,YSH-0218S31,178,0.000000,2068.000000,881.000000,315.000000
10,YSH-0218S30,179,702.000000,1487.000000,419.000000,306.000000
26,YSH-0215S10,180,0.000000,2111.000000,631.000000,212.500000
10,YSH-0218S16,181,945.000000,0.000000,275.000000,454.500000
6,HT9-0215S4,182,627.000000,0.000000,455.500000,132.500000
5,YSH-0218SD5,183,580.000000,334.000000,58.000000,851.000000
16,NSLH-0218S21,184,0.000000,1737.000000,846.500000,579.000000
15,HT9-0215S5,185,861.000000,0.000000,300.000000,439.000000
26,YSH-0218S1,186,898.000000,0.000000,289.000000,1396.000000
26,YSH-0215S19,187,815.000000,1956.000000,238.000000,238.000000
15,HT9-0215S2,188,0.000000,2246.000000,438.000000,118.000000
22,YSH-0218SD4,189,780.000000,0.000000,390.000000,1454.500000
22,YSH-0218SD7,190,842.000000,2378.000000,355.000000,58.000000
10,YSH-0218S9,191,0.000000,2044.000000,1018.000000,380.000000
10,YSH-0218S15,192,0.000000,0.000000,358.000000,2084.000000
26,ZZL-0218S2,193,817.000000,0.000000,360.000000,451.000000
22,YSH-0218SD8,194,0.000000,0.000000,830.000000,1458.000000
15,PGBL-0418S3,195,0.000000,0.000000,642.500000,374.000000
26,YSH-0218S42,196,308.000000,0.000000,38.000000,2398.000000
21,YDH-0218S5,197,0.000000,1316.000000,481.000000,148.000000
22,YSH-0218S34,198,0.000000,0.000000,875.500000,352.000000
18,HT9-0218S7,199,1060.000000,0.000000,148.000000,1918.000000
15,HT9-0218S4,200,1120.000000,0.000000,58.000000,1708.000000
18,HT9-0218S1,201,1168.000000,0.000000,38.000000,1898.000000
26,YSH-0218SD3,202,0.000000,2266.000000,659.000000,84.000000
22,YSH-0218S25,203,0.000000,925.000000,778.000000,541.000000
22,YSH-0218SD17,204,0.000000,0.000000,971.000000,520.000000
22,YSH-0215S15,205,779.000000,0.000000,389.000000,750.000000
15,HT9-0218S8,206,0.000000,0.000000,397.000000,2376.000000
18,HT9-0218S17,207,0.000000,1477.000000,1160.000000,537.000000
15,HT9-0218S4,208,0.000000,0.000000,560.000000,2343.000000
15,HT9-0218S15,209,0.000000,2009.000000,928.000000,379.000000
4,YSH-0215S2,210,1072.000000,1901.000000,118.000000,388.000000
15,HT9-0218S25,212,674.000000,376.000000,397.000000,342.000000
21,YSH-0218S23,213,559.000000,939.000000,542.000000,449.000000
18,HT9-0215S5,214,986.000000,2001.000000,158.000000,338.000000
26,YSH-0215S18,215,0.000000,527.500000,951.000000,448.000000
16,NSLH-0218S17,216,898.000000,1498.000000,247.000000,544.000000
21,YSH-0218S4,217,0.000000,0.000000,558.000000,1998.000000
21,YSH-0218S4,218,558.000000,0.000000,558.000000,1998.000000
6,HT9-0215S2,219,1038.000000,1825.000000,158.000000,338.000000
18,HT9-0218S24,220,428.500000,0.000000,427.500000,1864.000000
10,YSH-0215S4,222,697.000000,1991.000000,335.000000,439.500000
16,NSLH-0218S13,223,694.500000,0.000000,495.000000,1494.000000
5,YSH-0215S4,224,0.000000,0.000000,855.000000,1829.500000
10,MNH-0218S16,225,841.000000,890.000000,378.000000,323.000000
10,YSH-0215S1,226,623.000000,2386.000000,537.500000,52.500000
10,YSH-0215S9,227,914.000000,1534.000000,288.000000,238.000000
22,YSH-0218SD19,228,842.000000,0.000000,362.000000,539.000000
15,HT9-0215S2,229,438.000000,2246.000000,438.000000,118.000000
22,YSH-0215S9,230,1117.000000,1555.000000,92.500000,365.000000
4,YSH-0218S7,231,558.000000,0.000000,528.000000,1998.000000
16,NSLH-0218S16,232,0.000000,0.000000,430.000000,1498.000000
5,YSH-0215S9,233,736.000000,0.000000,410.000000,1829.500000
10,MNH-0215S4,234,871.000000,1209.000000,305.000000,524.000000
18,HT9-0218S51,235,0.000000,388.000000,538.000000,530.000000
22,YSH-0218S3,236,0.000000,2383.000000,1093.000000,38.000000
