27,QKQ-0218S,2773,0,0.000000,1952.500000,834.000000,369.300000
18,QKQ-0218S,1812,1,924.500000,406.000000,242.000000,835.500000
5,QKQ-0218S,500,2,0.000000,1344.500000,915.000000,529.000000
18,QKQ-0218SD,1834,3,957.000000,0.000000,108.000000,545.000000
19,XMJQ-0218S,1932,4,0.000000,1170.500000,823.000000,277.500000
18,QKQ-0218S,1814,5,1007.000000,796.000000,178.000000,788.000000
26,NMYH-0215S,2608,6,0.000000,0.000000,721.000000,459.500000
23,QKQ-0218S,2276,7,0.000000,1018.000000,759.000000,340.000000
6,QKQ-0218S,618,8,530.000000,0.000000,530.000000,2098.000000
18,QKQ-0218S,1807,9,1005.000000,0.000000,184.500000,769.000000
26,QKQ-0218S,2677,10,1000.000000,355.000000,218.000000,226.000000
19,XMJQ-0215S,1928,11,1030.500000,1905.500000,52.500000,461.000000
19,QKQ-0215S,1904,12,0.000000,1278.000000,473.000000,339.000000
4,QKQ-0215S,335,13,0.000000,537.000000,561.500000,339.000000
19,NMYH-0218S,1893,14,808.000000,1742.000000,401.000000,259.500000
5,QKQ-0218S,511,15,0.000000,0.000000,526.000000,2324.000000
6,QKQ-0218SD,624,17,174.000000,0.000000,58.000000,2078.000000
26,QKQ-0215S,2643,18,948.500000,1465.500000,132.500000,714.000000
18,QKQ-0215S,1763,19,0.000000,1744.000000,725.000000,439.000000
26,QKQ-0218S,2687,20,0.000000,1635.000000,851.000000,374.000000
18,QKQ-0218S,1780,21,443.000000,808.000000,425.000000,377.000000
4,QKQ-0215S,336,22,0.000000,345.000000,515.000000,172.500000
27,FMB-0215S,2724,23,1069.000000,0.000000,118.000000,288.000000
23,QKQ-0218S,2278,24,0.000000,1988.500000,759.000000,340.000000
26,QKQ-0218S,2677,25,0.000000,1594.500000,850.000000,347.500000
27,QKQ-0218S,2776,26,987.000000,1285.000000,231.000000,279.000000
19,NMYH-0218S,1892,27,0.000000,919.000000,973.000000,388.000000
18,QKQ-0218S,1778,28,1058.000000,0.000000,58.000000,1108.000000
26,NMYH-0218S,2614,29,0.000000,460.000000,559.500000,498.000000
26,QKQ-0218S,2660,30,800.000000,0.000000,398.000000,2140.000000
26,YMH-0218SD,2699,31,0.000000,0.000000,445.000000,2434.500000
19,NMYH-0218S,1896,32,0.000000,279.000000,578.000000,280.000000
18,QKQ-0218S,1771,33,0.000000,406.000000,767.000000,579.000000
27,ZZL-0218S,2800,34,411.000000,0.000000,411.000000,114.000000
24,NMYH-0218S,2412,35,0.000000,1128.000000,451.000000,310.000000
24,NMYH-0218S,2394,36,1098.000000,0.000000,58.000000,313.000000
4,XMJQ-0218S,346,37,821.000000,328.000000,297.000000,261.500000
19,XMJQ-0218S,1935,38,0.000000,0.000000,562.000000,508.000000
6,QKQ-0218S,593,39,1136.000000,0.000000,58.000000,1147.000000
6,QKQ-0218SD,627,40,0.000000,1235.000000,1147.000000,527.000000
6,QKQ-0218S,620,41,0.000000,529.000000,711.000000,552.000000
27,QKQ-0218S,2779,42,880.000000,1299.300000,268.000000,280.000000
18,QKQ-0218SD,1838,43,526.000000,1395.000000,447.000000,395.000000
18,QKQ-0218S,1779,44,1090.000000,0.000000,58.000000,1301.000000
18,QKQ-0218S,1807,45,0.000000,1788.000000,754.000000,433.000000
27,QKQ-0215S,2766,46,0.000000,0.000000,801.000000,745.500000
27,QKQ-0218S,2779,47,0.000000,930.000000,834.000000,369.300000
18,QKQ-0218SD,1840,48,914.000000,0.000000,58.000000,1336.000000
26,QKQ-0215S,2646,49,1002.000000,1835.500000,172.500000,563.000000
26,NMYH-0218S,2623,50,0.000000,237.800000,871.000000,577.000000
26,NMYH-0218S,2612,51,0.000000,1348.000000,870.000000,558.000000
26,NMYH-0218S,2625,52,0.000000,1137.000000,871.000000,579.000000
18,QKQ-0218S,1781,53,0.000000,1127.000000,552.000000,379.000000
18,QKQ-0218S,1824,54,0.000000,526.000000,1048.000000,380.000000
24,NMYH-0215S,2388,55,0.000000,0.000000,371.000000,2301.000000
24,NMYH-0218S,2418,56,1060.000000,0.000000,58.000000,276.000000
6,JH-0215S,545,57,0.000000,0.000000,1212.000000,962.000000
19,XMJQ-0215S,1929,58,0.000000,0.000000,488.000000,78.000000
5,QKQ-0218S,506,59,1140.000000,0.000000,58.000000,915.000000
23,YW10-0215S,2345,60,0.000000,0.000000,897.000000,198.000000
6,QKQ-0218S,616,61,794.000000,529.000000,424.000000,493.500000
18,QKQ-0218S,1802,62,963.000000,791.000000,218.500000,309.000000
26,NMYH-0218S,2612,63,1120.500000,0.000000,58.000000,721.000000
5,QKQ-0218S,483,64,700.000000,358.000000,397.000000,1612.000000
19,NMYH-0218S,1896,65,0.000000,1331.000000,842.000000,279.000000
18,QKQ-0218S,1781,66,0.000000,0.000000,835.500000,721.000000
19,QKQ-0218S,1916,67,0.000000,508.000000,505.000000,505.000000
26,NMYH-0218S,2630,68,580.000000,0.000000,580.000000,1998.000000
19,NMYH-0218S,1888,69,768.000000,1404.000000,402.000000,279.000000
19,JH-0218S,1856,70,819.000000,0.000000,280.000000,298.000000
6,QKQ-0215S,581,71,954.000000,1631.000000,78.000000,388.000000
26,QKQ-0218S,2677,72,0.000000,1021.500000,862.000000,573.000000
19,NMYH-0218S,1881,73,762.000000,0.000000,389.500000,429.000000
19,NMYH-0218S,1895,74,538.000000,659.500000,387.000000,1390.000000
26,NMYH-0218S,2622,75,721.000000,0.000000,480.000000,498.000000
18,QKQ-0218S,1799,76,0.000000,1208.000000,1048.000000,608.000000
26,QKQ-0215S,2648,77,836.000000,1974.000000,158.000000,288.000000
26,QKQ-0218S,2657,78,910.000000,0.000000,292.000000,1001.000000
18,QKQ-0218SD,1840,79,476.000000,1713.000000,58.000000,599.000000
9,XXB-0215S,982,80,608.000000,2016.000000,118.000000,288.000000
19,NMYH-0218S,1880,81,842.000000,0.000000,378.000000,647.000000
5,QKQ-0218S,508,82,0.000000,1807.500000,988.000000,400.000000
7,PSH-0418S,653,83,0.000000,0.000000,944.000000,381.500000
19,NMYH-0218S,1896,84,0.000000,956.000000,801.500000,375.000000
5,QKQ-0218S,512,85,0.000000,809.000000,706.000000,359.500000
26,QKQ-0218S,2679,86,468.000000,0.000000,400.000000,2334.000000
26,QKQ-0218S,2680,87,0.000000,1887.000000,921.000000,540.000000
26,QKQ-0218S,2652,88,1154.000000,1978.000000,38.000000,368.000000
9,XXB-0215S,982,89,1028.000000,0.000000,118.000000,338.000000
27,QKQ-0218S,2781,90,762.000000,1410.000000,431.000000,358.000000
26,QKQ-0215S,2640,91,0.000000,0.000000,586.000000,2287.500000
4,QKQ-0215S,335,92,0.000000,1034.000000,516.000000,239.000000
5,QKQ-0218S,501,93,0.000000,358.000000,710.000000,358.000000
6,NJHL-0218S,573,94,0.000000,0.000000,768.000000,762.000000
5,QKQ-0218S,493,95,0.000000,358.000000,830.000000,192.000000
19,NMYH-0218S,1892,96,739.000000,0.000000,377.000000,311.000000
5,QKQ-0218S,507,97,0.000000,1262.500000,917.000000,310.000000
5,QKQ-0218S,505,98,0.000000,0.000000,773.000000,310.000000
18,QKQ-0215S,1753,99,816.000000,0.000000,304.000000,339.000000
