10,YTM-0218S,1046,0,0.000000,2041.000000,878.000000,300.000000
23,YTM-0218S,2446,1,0.000000,937.000000,762.000000,558.000000
23,YTM-0218S,2457,2,0.000000,1695.000000,742.000000,558.000000
23,YTM-0218S,2451,3,0.000000,0.000000,297.000000,1962.000000
23,YTM-0218S,2458,4,0.000000,1557.000000,798.000000,601.000000
13,MNH-0218S,1322,5,873.000000,2057.000000,347.000000,340.000000
3,MNH-0218SD,276,6,762.000000,0.000000,449.000000,312.000000
27,MNH-0215S,2790,7,1091.000000,0.000000,118.000000,488.000000
26,MNH-0218S,2730,8,0.000000,0.000000,759.000000,300.000000
3,MNH-0218S,254,9,696.000000,0.000000,363.000000,2098.000000
27,MNH-0215S,2794,10,0.000000,0.000000,489.000000,458.000000
25,MNH-0215S,2577,11,0.000000,0.000000,762.000000,2101.000000
25,MNH-0218S,2593,12,1124.000000,1284.000000,58.000000,762.000000
25,MNH-0218S,2606,13,0.000000,649.000000,617.500000,368.000000
3,MNH-0218SD,275,14,1016.000000,1616.000000,58.000000,431.000000
8,MNH-0218S,775,15,928.000000,0.000000,155.000000,518.000000
26,MNH-0218S,2690,16,0.000000,1698.000000,746.000000,58.000000
13,MNH-0218SD,1350,17,0.000000,429.000000,1179.000000,427.000000
10,YTM-0218S,1046,18,0.000000,1639.000000,698.000000,402.000000
13,MNH-0218S,1339,19,1002.000000,0.000000,180.000000,358.000000
13,MNH-0218S,1345,20,672.000000,1213.000000,430.000000,758.000000
26,MNH-0218S,2724,21,0.000000,888.000000,990.000000,372.000000
8,MNH-0218S,779,22,1165.000000,796.000000,48.000000,121.000000
27,YGKQ-0418S,2875,23,0.000000,1927.000000,654.500000,383.500000
25,XXB-0218S,2659,24,0.000000,0.000000,435.800000,422.000000
8,MNH-0218S,800,25,866.000000,0.000000,348.000000,498.000000
25,MNH-0215S,2589,26,433.000000,0.000000,404.000000,2226.000000
10,YTM-0218S,1016,27,0.000000,1308.000000,714.000000,328.000000
10,YTM-0215S,995,28,0.000000,0.000000,821.000000,1942.000000
10,YTM-0215S,988,29,1054.500000,1886.000000,158.000000,288.000000
23,5-0218S,2402,30,395.000000,0.000000,385.000000,2124.000000
23,YTM-0218S,2470,31,0.000000,1400.000000,748.000000,565.000000
8,MNH-0218S,785,32,1150.600000,0.000000,58.000000,2340.000000
10,YTM-0218S,1058,33,0.000000,1075.000000,898.000000,402.000000
13,NJYH-0215S,1353,34,1114.000000,339.000000,78.000000,338.000000
25,MNH-0218S,2617,35,0.000000,1105.000000,858.000000,282.000000
3,MNH-0225S,278,36,448.000000,0.000000,348.000000,1598.000000
27,MNH-0218S,2821,37,1074.000000,1697.000000,58.000000,402.000000
25,MNH-0218S,2631,38,525.000000,0.000000,280.000000,2323.000000
25,MNH-0218S,2621,39,0.000000,970.000000,503.000000,392.000000
26,MNH-0215S,2671,40,0.000000,399.500000,746.000000,414.500000
26,SRBW-0215S,2767,41,0.000000,0.000000,690.000000,489.000000
13,MNH-0218S,1329,42,0.000000,2030.000000,472.000000,410.000000
25,MNH-0218S,2622,43,0.000000,0.000000,748.000000,310.000000
8,MNH-0218S,800,44,538.000000,1076.000000,562.000000,339.000000
26,MNH-0218S,2708,45,894.000000,560.000000,324.500000,366.000000
3,MNH-0218S,247,46,1104.000000,328.000000,58.000000,832.000000
27,MNH-0218S,2839,47,1114.000000,578.000000,98.000000,835.000000
27,MNH-0215S,2796,48,0.000000,0.000000,756.000000,2300.500000
10,YTM-0218S,1013,49,0.000000,1339.000000,587.000000,327.000000
10,YTM-0215S,988,50,1054.500000,572.000000,158.000000,438.000000
10,YTM-0215S,1004,51,978.000000,0.000000,118.000000,438.000000
10,YTM-0218S,1062,52,714.000000,665.000000,433.000000,328.000000
23,YTM-0218S,2434,53,1156.000000,0.000000,58.000000,1960.000000
13,MNH-0218S,1337,54,1167.000000,1132.000000,48.000000,484.000000
27,MNH-0215S,2788,55,979.000000,0.000000,238.000000,438.000000
25,MNH-0218S,2598,56,562.000000,1538.000000,598.000000,448.000000
27,MNH-0218S,2828,57,429.000000,1255.000000,410.000000,339.000000
3,MNH-0215S,234,58,1117.000000,664.000000,92.500000,655.000000
3,MNH-0218S,272,59,758.000000,343.000000,371.000000,245.500000
3,MNH-0215S,232,60,811.500000,0.000000,239.000000,665.000000
25,MNH-0218S,2635,61,762.000000,1907.000000,433.000000,333.000000
8,MNH-0215S,752,62,1040.000000,1662.000000,158.000000,488.000000
26,MNH-0218S,2740,63,0.000000,1230.000000,687.000000,277.000000
26,MNH-0215S,2685,64,1140.500000,1464.000000,78.000000,288.000000
26,MNH-0218S,2728,65,0.000000,2051.000000,692.500000,170.000000
10,QKQ-0218S,974,66,0.000000,0.000000,694.000000,538.000000
26,MNH-0215S,2670,67,0.000000,726.000000,754.000000,616.000000
26,QKQ-0215S,2759,68,910.000000,497.000000,158.000000,238.000000
13,MNH-0218S,1321,69,0.000000,1503.000000,1167.000000,354.000000
8,MNH-0218S,795,70,0.000000,0.000000,1178.000000,228.000000
8,MNH-0218SD,818,71,937.000000,1484.000000,148.000000,279.000000
8,MNH-0215S,754,72,0.000000,0.000000,757.500000,202.000000
10,YTM-0218S,1023,73,1106.000000,1588.000000,58.000000,587.000000
10,YTM-0218S,1020,74,414.000000,894.000000,268.000000,1326.000000
10,YTM-0215S,990,75,905.000000,0.000000,293.000000,1288.500000
23,YTM-0218S,2450,76,1065.500000,0.000000,118.000000,2348.000000
