NBSY-0218SD,1,25126,0,0,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,3.800000e-02,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,7.600000e-02,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,1.140000e-01,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,1.520000e-01,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,1.900000e-01,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,2.280000e-01,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,2.660000e-01,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25126,0,3.040000e-01,2.438000e+00,3.800000e-02
NBSY-0218SD,1,25460,0,3.420000e-01,8.110000e-01,5.800000e-02
NBSY-0218SD,1,25811,8.110000e-01,3.420000e-01,8.110000e-01,5.800000e-02
NBSY-0218SD,1,25883,1.622000e+00,3.420000e-01,8.110000e-01,5.800000e-02
NBSY-0218SD,1,25292,0,4.000000e-01,2.425000e+00,5.680000e-01
NBSY-0218SD,2,25292,0,0,2.425000e+00,5.680000e-01
NBSY-0218SD,2,25292,0,5.680000e-01,2.425000e+00,5.680000e-01
NBSY-0218SD,2,25423,0,1.136000e+00,2.420000e+00,3.800000e-02
NBSY-0218SD,3,25150,0,0,1.210000e+00,5.800000e-02
NBSY-0218SD,3,25891,1.210000e+00,0,1.210000e+00,5.800000e-02
NBSY-0218SD,3,25360,0,5.800000e-02,2.418000e+00,5.800000e-02
NBSY-0218SD,3,25355,0,1.160000e-01,2.410000e+00,3.800000e-02
NBSY-0218SD,3,25445,0,1.540000e-01,2.398000e+00,5.800000e-01
NBSY-0218SD,4,25445,0,0,2.398000e+00,5.800000e-01
NBSY-0218SD,4,25445,0,5.800000e-01,2.398000e+00,5.800000e-01
NBSY-0218SD,5,25208,0,0,2.398000e+00,3.980000e-01
NBSY-0218SD,5,25208,0,3.980000e-01,2.398000e+00,3.980000e-01
NBSY-0218SD,5,25187,0,7.960000e-01,2.398000e+00,3.800000e-01
NBSY-0218SD,6,25187,0,0,2.398000e+00,3.800000e-01
NBSY-0218SD,6,25187,0,3.800000e-01,2.398000e+00,3.800000e-01
NBSY-0218SD,6,25478,0,7.600000e-01,2.398000e+00,2.800000e-01
NBSY-0218SD,6,25124,0,1.040000e+00,2.398000e+00,3.800000e-02
NBSY-0218SD,6,25124,0,1.078000e+00,2.398000e+00,3.800000e-02
NBSY-0218SD,7,25365,0,0,1.198000e+00,2.480000e-01
NBSY-0218SD,7,25780,1.198000e+00,0,1.198000e+00,2.480000e-01
NBSY-0218SD,7,25567,0,2.480000e-01,2.394500e+00,3.750000e-01
NBSY-0218SD,7,25720,0,6.230000e-01,2.393000e+00,4.080000e-01
NBSY-0218SD,7,25473,0,1.031000e+00,2.391000e+00,3.800000e-02
NBSY-0218SD,8,25372,0,0,2.389000e+00,3.300000e-01
NBSY-0218SD,8,25328,0,3.300000e-01,2.386000e+00,4.400000e-01
